timestamp,gpp_nt_mean,gpp_dt_mean,nee_qc_mean,gpp_nt_valid_obs,gpp_dt_valid_obs,sw_in_f_mean,sw_in_f_valid_obs,sw_in_pot_mean,sw_in_pot_valid_obs,vpd_f_mean,vpd_f_valid_obs,ppfd_in_mean,ppfd_in_valid_obs,ta_f_mean,ta_f_valid_obs,p_f_mean,p_f_valid_obs,swc_f_mds_1_mean,swc_f_mds_1_valid_obs,rh_mean,rh_valid_obs,co2_f_mds_mean,co2_f_mds_valid_obs,nee_vut_ref_qc_mean,nee_vut_ref_qc_valid_obs,daily_gpp_nt_mean,daily_gpp_dt_mean,daily_nee_qc_mean,daily_gpp_nt_valid_obs,daily_gpp_dt_valid_obs,daily_sw_in_f_mean,daily_sw_in_f_valid_obs,daily_sw_in_pot_mean,daily_sw_in_pot_valid_obs,daily_vpd_f_mean,daily_vpd_f_valid_obs,daily_ppfd_in_mean,daily_ppfd_in_valid_obs,daily_ta_f_mean,daily_ta_f_valid_obs,daily_p_f_mean,daily_p_f_valid_obs,daily_swc_f_mds_1_mean,daily_swc_f_mds_1_valid_obs,daily_rh_mean,daily_rh_valid_obs,daily_co2_f_mds_mean,daily_co2_f_mds_valid_obs,daily_nee_vut_ref_qc_mean,daily_nee_vut_ref_qc_valid_obs,monthly_ai,igbp_ai,year_ai,Site_Num,ratio_gpp_nt,ratio_gpp_dt,ratio_ta_f,ratio_vpd_f,ratio_sw_in_pot,ratio_sw_in_f,ratio_ppfd_in,ratio_swc_f_mds_1,ratio_rh,ratio_co2_f_mds,Year,Month,gpp_nt_mean_rmd,gpp_dt_mean_rmd,abs_rmd,sample_num,Hour_str,pred_ratio_gpp_dt1,ratio_sw,pred_ratio_gpp_dt2,conversion factor,LAT,LONG,COS SZA_ratio
2.01E+11,19.04917968,17.72609258,0.387096774,31,31,458.9435484,31,1020.299097,31,5.287870968,31,897.1612903,31,16.34870968,31,0.130645161,31,36.32903226,31,74.40019355,31,376.0687419,31,0.387096774,31,14.88164419,14.21685505,0.416174402,24,24,330.1822903,30.25,767.8230856,30.25,4.721488278,30.25,633.8708217,30.25,15.77868953,30.25,0.071562468,30.25,36.15295282,30.25,77.55873922,30.25,378.4305475,30.25,0.416174402,30.25,0.6726139,MF,1.386077,28,1.280045365,1.246836414,1.03612595,1.119958508,1.328820552,1.389970213,1.415369283,1.004870403,0.959275438,0.993758946,2007,8,2.550684551,5.002019814,5.002019814,28674,11:00,1.389970213,12.75285788,1.2542466,14.132861,50.3049,5.9981,1.258962633
2.01E+11,18.8321771,17.83360484,0.322580645,31,31,468.2903226,31,1053.015484,31,5.741193548,31,902,31,16.69064516,31,0.012903226,31,36.27741935,31,72.69029032,31,374.6993548,31,0.322580645,31,14.88164419,14.21685505,0.416174402,24,24,330.1822903,30.25,767.8230856,30.25,4.721488278,30.25,633.8708217,30.25,15.77868953,30.25,0.071562468,30.25,36.15295282,30.25,77.55873922,30.25,378.4305475,30.25,0.416174402,30.25,0.6726139,MF,1.386077,28,1.26546347,1.254398724,1.057796665,1.215971154,1.37142983,1.418278134,1.423002872,1.003442776,0.93722888,0.99014035,2007,8,2.550684551,5.002019814,5.002019814,28675,11:30,1.418278134,12.5741238,1.2394483,14.388341,50.3049,5.9981,1.350705447
2.01E+11,18.85630226,18.33735032,0.225806452,31,31,515.8467742,31,1071.932258,31,6.349548387,31,1010.677419,31,17.12806452,31,0.012903226,31,36.19354839,31,70.73087097,31,373.7293871,31,0.225806452,31,14.88164419,14.21685505,0.416174402,24,24,330.1822903,30.25,767.8230856,30.25,4.721488278,30.25,633.8708217,30.25,15.77868953,30.25,0.071562468,30.25,36.15295282,30.25,77.55873922,30.25,378.4305475,30.25,0.416174402,30.25,0.6726139,MF,1.386077,28,1.267084605,1.2898317,1.085518825,1.344819263,1.396066722,1.562309032,1.594453294,1.001122884,0.911965198,0.987577218,2007,8,2.550684551,5.002019814,5.002019814,28676,12:00,1.562309032,11.73733874,1.3512242,13.570917,50.3049,5.9981,1.4253155
2.01E+11,15.9512637,15.33730259,0.296296296,27,27,326.7407407,27,879.4574074,27,2.754888889,27,611.7777778,27,12.28518519,27,0.114814815,27,37.28888889,27,82.02566667,27,377.6900741,27,0.296296296,27,11.29727256,11.41561015,0.49149698,24,24,212.2131501,27.75,606.2398207,27.75,2.566085947,27.75,402.7160358,27.75,12.07385695,27.75,0.06054647,27.75,37.18801551,27.75,84.12384521,27.75,379.7298538,27.75,0.49149698,27.75,1.132546,MF,1.386077,28,1.411957056,1.343537699,1.01750296,1.073576235,1.450675751,1.539681875,1.51912942,1.002712524,0.975058456,0.99462834,2007,9,1.405388996,4.763989736,4.763989736,28698,11:00,1.539681875,9.961345158,1.4102272,10.875767,50.3049,5.9981,1.320454613
2.01E+11,16.42470179,15.79064321,0.321428571,28,28,344.9107143,28,907.7863214,28,3.295,28,652.3214286,28,12.85357143,28,0.0125,28,37.26071429,28,79.54789286,28,376.1219643,28,0.321428571,28,11.29727256,11.41561015,0.49149698,24,24,212.2131501,27.75,606.2398207,27.75,2.566085947,27.75,402.7160358,27.75,12.07385695,27.75,0.06054647,27.75,37.18801551,27.75,84.12384521,27.75,379.7298538,27.75,0.49149698,27.75,1.132546,MF,1.386077,28,1.453864346,1.383250042,1.06457874,1.284056757,1.497404642,1.625303211,1.619804951,1.001954898,0.945604574,0.990498799,2007,9,1.405388996,4.763989736,4.763989736,28699,11:30,1.625303211,9.715506069,1.4515917,10.878157,50.3049,5.9981,1.433652921
2.01E+11,16.02067308,15.51131346,0.230769231,26,26,329.6538462,26,926.5081154,26,3.254153846,26,628.8846154,26,12.64961538,26,0.013461538,26,37.19615385,26,79.21480769,26,375.7275769,26,0.230769231,26,11.29727256,11.41561015,0.49149698,24,24,212.2131501,27.75,606.2398207,27.75,2.566085947,27.75,402.7160358,27.75,12.07385695,27.75,0.06054647,27.75,37.18801551,27.75,84.12384521,27.75,379.7298538,27.75,0.49149698,27.75,1.132546,MF,1.386077,28,1.418100961,1.358780938,1.047686372,1.26813907,1.52828647,1.553409136,1.56160808,1.000218843,0.941645113,0.9894602,2007,9,1.405388996,4.763989736,4.763989736,28700,12:00,1.553409136,9.985336831,1.4010444,11.071251,50.3049,5.9981,1.523968077
2.01E+11,10.57336867,9.857763,0.4,30,30,267.9333333,30,675.9202667,30,2.4872,30,503.4333333,30,9.603,30,0,30,37.11666667,30,80.82683333,30,391.4965333,30,0.4,30,7.04606643,6.470712439,0.607354212,24,24,158.2935005,26.375,409.966473,26.375,2.177526875,26.375,300.3428156,26.375,9.028606265,26.375,0.014336705,26.375,37.0880906,26.375,83.60448489,26.375,393.6409478,26.375,0.607354212,26.375,1.959772,MF,1.386077,28,1.500605873,1.523443221,1.063619314,1.142213228,1.648720838,1.692636353,1.676195691,1.000770492,0.966776285,0.994552359,2007,10,-5.07535876,-1.803844104,1.803844104,28721,11:00,1.692636353,5.823910719,1.479111,6.6646543,50.3049,5.9981,1.432556244
2.01E+11,10.87687643,10.29302964,0.392857143,28,28,288.9285714,28,706.7572857,28,2.937464286,28,541.1071429,28,10.45928571,28,0.017857143,28,37.05714286,28,78.36735714,28,390.4817143,28,0.392857143,28,7.04606643,6.470712439,0.607354212,24,24,158.2935005,26.375,409.966473,26.375,2.177526875,26.375,300.3428156,26.375,9.028606265,26.375,0.014336705,26.375,37.0880906,26.375,83.60448489,26.375,393.6409478,26.375,0.607354212,26.375,1.959772,MF,1.386077,28,1.543680653,1.590710411,1.15846072,1.34899106,1.72393923,1.825271224,1.801631718,0.999165561,0.937358292,0.991974327,2007,10,-5.07535876,-1.803844104,1.803844104,28722,11:30,1.825271224,5.63917817,1.5329497,6.7145257,50.3049,5.9981,1.575954418
2.01E+11,11.49868655,10.35357414,0.379310345,29,29,296.1724138,29,716.1857241,29,3.107,29,552.7931034,29,10.48793103,29,0.017241379,29,37.03103448,29,77.14051724,29,389.3166552,29,0.379310345,29,7.04606643,6.470712439,0.607354212,24,24,158.2935005,26.375,409.966473,26.375,2.177526875,26.375,300.3428156,26.375,9.028606265,26.375,0.014336705,26.375,37.0880906,26.375,83.60448489,26.375,393.6409478,26.375,0.607354212,26.375,1.959772,MF,1.386077,28,1.631929909,1.600067108,1.161633449,1.426848062,1.746937302,1.87103332,1.840540458,0.998461605,0.922683961,0.989014627,2007,10,-5.07535876,-1.803844104,1.803844104,28723,12:00,1.87103332,5.533612913,1.6226933,6.380487,50.3049,5.9981,1.685466137
2.01E+11,3.27550331,3.319392862,0.517241379,29,29,105.0917586,29,393.1722759,29,0.866827586,29,183.2857143,28,3.332413793,29,0.017241379,29,39.42758621,29,88.82068966,29,397.1033793,29,0.517241379,29,1.807451323,1.775348629,0.527533421,24,24,50.42196323,25.66666667,210.2185956,25.66666667,0.894658355,25.66666667,93.81019687,25.08333333,3.161886897,25.66666667,0.045156355,25.66666667,39.3909531,25.66666667,88.55228954,25.66666667,396.8985151,25.66666667,0.527533421,25.66666667,6.0676,MF,1.386077,28,1.812222143,1.869713254,1.053932004,0.968892294,1.870302076,2.084245672,1.953793089,1.000929988,1.003030979,1.000516163,2008,1,-23.98948757,-20.58845367,20.58845367,28778,11:00,2.084245672,1.592611133,1.8022103,1.8418455,50.3049,5.9981,1.7618069
2.01E+11,2.924602833,3.3395857,0.433333333,30,30,104.2333333,30,431.7418333,30,0.915866667,30,190.7,30,3.701,30,0.04,30,39.38333333,30,88.53876667,30,396.6923,30,0.433333333,30,1.807451323,1.775348629,0.527533421,24,24,50.42196323,25.66666667,210.2185956,25.66666667,0.894658355,25.66666667,93.81019687,25.08333333,3.161886897,25.66666667,0.045156355,25.66666667,39.3909531,25.66666667,88.55228954,25.66666667,396.8985151,25.66666667,0.527533421,25.66666667,6.0676,MF,1.386077,28,1.618081104,1.881087267,1.170503601,1.023705487,2.053775652,2.067220843,2.032828054,0.99980656,0.999847289,0.999480434,2008,1,-23.98948757,-20.58845367,20.58845367,28779,11:30,2.067220843,1.61549537,1.7414708,1.9176812,50.3049,5.9981,1.961413399
2.01E+11,3.207093933,3.316686767,0.5,30,30,101.8666667,30,453.5032333,30,0.998866667,30,191.8,30,3.875,30,0.04,30,39.35,30,87.80236667,30,396.1232,30,0.5,30,1.807451323,1.775348629,0.527533421,24,24,50.42196323,25.66666667,210.2185956,25.66666667,0.894658355,25.66666667,93.81019687,25.08333333,3.161886897,25.66666667,0.045156355,25.66666667,39.3909531,25.66666667,88.55228954,25.66666667,396.8985151,25.66666667,0.527533421,25.66666667,6.0676,MF,1.386077,28,1.774373612,1.868188993,1.225534033,1.116478331,2.157293612,2.020283625,2.044553859,0.998960342,0.991531299,0.998046566,2008,1,-23.98948757,-20.58845367,20.58845367,28780,12:00,2.020283625,1.641693634,1.7570161,1.8876816,50.3049,5.9981,2.096764888
2.01E+11,6.185578276,6.566431724,0.586206897,29,29,248.3623103,29,561.8986552,29,2.382,29,449.9655172,29,4.372068966,29,0.065517241,29,39.28965517,29,72.53941379,29,398.0537241,29,0.586206897,29,4.139237488,4.33316407,0.561876054,24,24,145.446107,23.875,339.9828204,23.875,2.656401147,23.875,275.2695795,23.875,4.428480175,23.875,0.042803818,23.875,39.16600953,23.875,70.39840983,23.875,396.1540713,23.875,0.561876054,23.875,3.085963,MF,1.386077,28,1.49437627,1.51538959,0.987261723,0.896701917,1.652726613,1.707589949,1.634635829,1.003156963,1.030412675,1.004795237,2008,2,-12.58178898,-4.16290221,4.16290221,28798,11:00,1.707589949,3.845438261,1.49269,4.3990593,50.3049,5.9981,1.58102607
2.01E+11,6.51958069,6.885993103,0.551724138,29,29,276.9402759,29,601.053,29,2.73937931,29,512.0689655,29,5.061034483,29,0.053448276,29,39.26551724,29,70.04593103,29,396.5325517,29,0.551724138,29,4.139237488,4.33316407,0.561876054,24,24,145.446107,23.875,339.9828204,23.875,2.656401147,23.875,275.2695795,23.875,4.428480175,23.875,0.042803818,23.875,39.16600953,23.875,70.39840983,23.875,396.1540713,23.875,0.561876054,23.875,3.085963,MF,1.386077,28,1.575068043,1.589137404,1.142837787,1.031237061,1.767892269,1.90407486,1.860245387,1.002540665,0.994993086,1.000955387,2008,2,-12.58178898,-4.16290221,4.16290221,28799,11:30,1.90407486,3.616450827,1.6906502,4.072985,50.3049,5.9981,1.715873163
2.01E+11,6.670353154,7.633127692,0.461538462,26,26,268.8456538,26,794.7256154,26,1.372576923,26,524.4230769,26,3.393461538,26,0.075,26,39.75769231,26,84.76688462,26,394.6309615,26,0.461538462,26,4.668545933,5.000227132,0.481396172,24,24,150.7826754,24.33333333,537.8831925,24.33333333,1.384965891,24.33333333,322.8483911,24.20833333,3.423162939,24.33333333,0.131213641,24.33333333,39.72450331,24.33333333,84.78065523,24.20833333,394.6227141,24.33333333,0.481396172,24.33333333,2.010098,MF,1.386077,28,1.428786018,1.526556193,0.991323404,0.991054677,1.477505947,1.783000952,1.624363297,1.000835479,0.999837574,1.0000209,2008,3,-17.00166312,-13.63030716,13.63030716,28822,11:00,1.783000952,4.281056431,1.6625986,4.5910826,50.3049,5.9981,1.450983762
2.01E+11,7.443509292,8.140772083,0.416666667,24,24,305.025875,24,827.8855417,24,1.704291667,24,615,24,4.094166667,24,0.070833333,24,39.80416667,24,81.79579167,24,393.211,24,0.416666667,24,4.668545933,5.000227132,0.481396172,24,24,150.7826754,24.33333333,537.8831925,24.33333333,1.384965891,24.33333333,322.8483911,24.20833333,3.423162939,24.33333333,0.131213641,24.33333333,39.72450331,24.33333333,84.78065523,24.20833333,394.6227141,24.33333333,0.481396172,24.33333333,2.010098,MF,1.386077,28,1.594395642,1.628080459,1.196018635,1.230565805,1.539154882,2.02295041,1.904918894,1.002005396,0.964793106,0.996422623,2008,3,-17.00166312,-13.63030716,13.63030716,28823,11:30,2.02295041,4.024207436,1.7333628,4.6965194,50.3049,5.9981,1.538635774
2.01E+11,8.06755,8.05084875,0.416666667,24,24,288.5999167,24,845.9102917,24,1.809291667,24,595.6956522,23,4.521875,24,0.070833333,24,39.7875,24,81.40282609,23,392.5327083,24,0.416666667,24,4.668545933,5.000227132,0.481396172,24,24,150.7826754,24.33333333,537.8831925,24.33333333,1.384965891,24.33333333,322.8483911,24.20833333,3.423162939,24.33333333,0.131213641,24.33333333,39.72450331,24.33333333,84.78065523,24.20833333,394.6227141,24.33333333,0.481396172,24.33333333,2.010098,MF,1.386077,28,1.728064823,1.610096609,1.320963997,1.306379947,1.57266541,1.914012441,1.845125045,1.00158584,0.96015802,0.994703787,2008,3,-17.00166312,-13.63030716,13.63030716,28824,12:00,1.914012441,4.206267722,1.6448848,4.894476,50.3049,5.9981,1.599089263
2.01E+11,13.04318567,12.77720467,0.166666667,30,30,453.1863,30,984.5258,30,3.827666667,30,893.5,30,8.355,30,0.116666667,30,39.02333333,30,69.2201,30,391.878,30,0.166666667,30,9.765602385,9.783826781,0.353107325,24,24,284.5533743,29.25,721.1560172,29.25,3.293283135,29.25,549.5672254,29.25,7.594719284,29.25,0.079945227,29.25,39.0637982,29.25,73.57804908,29.25,394.2495444,29.25,0.353107325,29.25,1.034354,MF,1.386077,28,1.335625305,1.305951644,1.100106493,1.162264679,1.365204999,1.59262318,1.625824756,0.998964134,0.94077107,0.993984662,2008,4,0.531970319,4.078530255,4.078530255,28846,11:00,1.59262318,8.02274187,1.3787074,9.267525,50.3049,5.9981,1.278976865
2.01E+11,13.32761567,12.60270167,0.133333333,30,30,445.8416,30,1016.469933,30,4.1503,30,866.3666667,30,8.674666667,30,0.046666667,30,38.99333333,30,67.09773333,30,391.1533,30,0.133333333,30,9.765602385,9.783826781,0.353107325,24,24,284.5533743,29.25,721.1560172,29.25,3.293283135,29.25,549.5672254,29.25,7.594719284,29.25,0.079945227,29.25,39.0637982,29.25,73.57804908,29.25,394.2495444,29.25,0.353107325,29.25,1.034354,MF,1.386077,28,1.364751005,1.28811578,1.142197143,1.26023176,1.409500731,1.566811854,1.576452573,0.998196159,0.911925964,0.992146486,2008,4,0.531970319,4.078530255,4.078530255,28847,11:30,1.566811854,8.043532245,1.4037087,8.978147,50.3049,5.9981,1.376638796
2.01E+11,13.60124233,12.36602467,0.2,30,30,444.9042667,30,1034.108,30,4.3366,30,870.8666667,30,8.832666667,30,0.046666667,30,38.98,30,65.8074,30,391.0483333,30,0.2,30,9.765602385,9.783826781,0.353107325,24,24,284.5533743,29.25,721.1560172,29.25,3.293283135,29.25,549.5672254,29.25,7.594719284,29.25,0.079945227,29.25,39.0637982,29.25,73.57804908,29.25,394.2495444,29.25,0.353107325,29.25,1.034354,MF,1.386077,28,1.39277044,1.263925143,1.163001072,1.316801448,1.433958776,1.563517803,1.584640834,0.997854837,0.894389031,0.991880242,2008,4,0.531970319,4.078530255,4.078530255,28848,12:00,1.563517803,7.909103847,1.3888345,8.903887,50.3049,5.9981,1.455480667
2.01E+11,16.38505379,17.22898655,0.137931034,29,29,575.9355517,29,1098.552759,29,8.828931034,29,1113.482759,29,16.2062069,29,0.022413793,29,37.57241379,29,56.98389655,29,380.4221034,29,0.137931034,29,13.96298396,14.78565751,0.300413813,24,24,435.5620338,28.375,844.1016125,28.375,8.288232005,28.375,837.4995079,28.375,15.72218882,28.375,0.01474693,28.375,37.55083811,28.375,58.96159742,28.375,381.9572163,28.375,0.300413813,28.375,0.7706732,MF,1.386077,28,1.173463626,1.165249942,1.030785667,1.065236956,1.301446108,1.322281345,1.329532433,1.000574573,0.966457814,0.99598093,2008,5,0.40491766,3.518517662,3.518517662,28870,11:00,1.322281345,13.02974334,1.1569496,14.891734,50.3049,5.9981,1.245667333
2.01E+11,17.78131207,17.67239276,0.068965517,29,29,598.1947931,29,1127.280345,29,9.325103448,29,1148.241379,29,16.49724138,29,0.031034483,29,37.55517241,29,55.89193103,29,380.1432759,29,0.068965517,29,13.96298396,14.78565751,0.300413813,24,24,435.5620338,28.375,844.1016125,28.375,8.288232005,28.375,837.4995079,28.375,15.72218882,28.375,0.01474693,28.375,37.55083811,28.375,58.96159742,28.375,381.9572163,28.375,0.300413813,28.375,0.7706732,MF,1.386077,28,1.273460753,1.195238883,1.049296734,1.125101643,1.335479435,1.373385986,1.371035288,1.000115425,0.947937869,0.995250933,2008,5,0.40491766,3.518517662,3.518517662,28871,11:30,1.373385986,12.86775381,1.2026716,14.694279,50.3049,5.9981,1.322385501
2.01E+11,17.28112759,17.45575724,0.103448276,29,29,618.2666552,29,1142.400345,29,9.628758621,29,1191,29,16.83310345,29,0.031034483,29,37.52758621,29,54.99496552,29,379.5045517,29,0.103448276,29,13.96298396,14.78565751,0.300413813,24,24,435.5620338,28.375,844.1016125,28.375,8.288232005,28.375,837.4995079,28.375,15.72218882,28.375,0.01474693,28.375,37.55083811,28.375,58.96159742,28.375,381.9572163,28.375,0.300413813,28.375,0.7706732,MF,1.386077,28,1.237638576,1.180587149,1.070659031,1.161738549,1.353391971,1.419468657,1.422090388,0.999380789,0.932725162,0.993578693,2008,5,0.40491766,3.518517662,3.518517662,28872,12:00,1.419468657,12.29738829,1.2244968,14.255453,50.3049,5.9981,1.383857101
2.01E+11,22.92584679,21.91798929,0.357142857,28,28,569.5430714,28,1135.413214,28,6.812428571,28,1115,28,16.6675,28,0.055357143,28,37.03928571,28,67.15989286,28,372.6406071,28,0.357142857,28,18.58173498,18.23887479,0.402160845,24,24,413.6440787,27.79166667,894.3811076,27.79166667,5.935874517,27.79166667,801.2227013,27.75,16.03598591,27.79166667,0.036426829,27.79166667,36.94334418,27.79166667,72.09172859,27.75,375.1472661,27.79166667,0.402160845,27.79166667,0.7763307,MF,1.386077,28,1.233783972,1.201718282,1.039381058,1.147670584,1.269495973,1.376891634,1.391623076,1.002596991,0.931589437,0.9933182,2008,6,1.724327365,0.661722701,0.661722701,28894,11:00,1.376891634,15.91845629,1.2357183,17.737045,50.3049,5.9981,1.223678575
2.01E+11,22.99853862,22.09913552,0.24137931,29,29,598.3738276,29,1164.766897,29,7.264344828,29,1156.37931,29,17.11724138,29,0.072413793,29,37.03793103,29,66.15196552,29,371.8144828,29,0.24137931,29,18.58173498,18.23887479,0.402160845,24,24,413.6440787,27.79166667,894.3811076,27.79166667,5.935874517,27.79166667,801.2227013,27.75,16.03598591,27.79166667,0.036426829,27.79166667,36.94334418,27.79166667,72.09172859,27.75,375.1472661,27.79166667,0.402160845,27.79166667,0.7763307,MF,1.386077,28,1.237695976,1.211650158,1.067426816,1.223803638,1.302316078,1.446591063,1.44326828,1.002560322,0.917608258,0.991116067,2008,6,1.724327365,0.661722701,0.661722701,28895,11:30,1.446591063,15.2766985,1.2428212,17.781427,50.3049,5.9981,1.295596154
2.01E+11,20.71185862,20.96210345,0.24137931,29,29,554.2179655,29,1181.079655,29,7.570034483,29,1074.137931,29,17.39896552,29,0.072413793,29,37.03793103,29,65.39558621,29,371.6581034,29,0.24137931,29,18.58173498,18.23887479,0.402160845,24,24,413.6440787,27.79166667,894.3811076,27.79166667,5.935874517,27.79166667,801.2227013,27.75,16.03598591,27.79166667,0.036426829,27.79166667,36.94334418,27.79166667,72.09172859,27.75,375.1472661,27.79166667,0.402160845,27.79166667,0.7763307,MF,1.386077,28,1.114635347,1.149309027,1.084995061,1.27530231,1.320555237,1.339842618,1.340623436,1.002560322,0.907116357,0.990699219,2008,6,1.724327365,0.661722701,0.661722701,28896,12:00,1.339842618,15.6451983,1.1717765,17.889164,50.3049,5.9981,1.353707645
2.01E+11,22.56624,21.77585548,0.225806452,31,31,535.9169032,31,1105.19,31,6.599290323,31,1016.444444,27,17.64970968,31,0.008064516,31,36.82258065,31,71.25018519,27,376.0658065,31,0.225806452,31,17.92100742,18.41695622,0.315505834,24,24,387.6143241,28.125,867.0856957,28.125,5.479657647,28.125,742.4706367,25.75,16.5167044,28.125,0.037774161,28.125,36.84629011,28.125,76.77097232,25.75,378.1042942,28.125,0.315505834,28.125,0.738839,MF,1.386077,28,1.259205996,1.182380803,1.068597539,1.204325297,1.274602967,1.382603454,1.369002886,0.99935653,0.92808757,0.994608663,2008,7,-4.024625059,1.846314051,1.846314051,28918,11:00,1.382603454,15.74989229,1.2248183,17.778845,50.3049,5.9981,1.2262827
2.01E+11,22.43816621,20.38784552,0.172413793,29,29,503.8954483,29,1138.469655,29,7.217931034,29,966.1923077,26,17.95237931,29,0.060344828,29,36.80206897,29,69.18257692,26,374.6717931,29,0.172413793,29,17.92100742,18.41695622,0.315505834,24,24,387.6143241,28.125,867.0856957,28.125,5.479657647,28.125,742.4706367,25.75,16.5167044,28.125,0.037774161,28.125,36.84629011,28.125,76.77097232,25.75,378.1042942,28.125,0.315505834,28.125,0.738839,MF,1.386077,28,1.252059423,1.107014931,1.086922601,1.317222991,1.312984012,1.299991814,1.301320564,0.998799848,0.901155408,0.990921814,2008,7,-4.024625059,1.846314051,1.846314051,28919,11:30,1.299991814,15.68305685,1.2253438,16.63847,50.3049,5.9981,1.304428181
2.01E+11,20.54241207,20.70797172,0.137931034,29,29,522.1475517,29,1157.533448,29,7.184310345,29,1005.461538,26,17.77668966,29,0.060344828,29,36.92827586,29,70.499,26,373.670931,29,0.137931034,29,17.92100742,18.41695622,0.315505834,24,24,387.6143241,28.125,867.0856957,28.125,5.479657647,28.125,742.4706367,25.75,16.5167044,28.125,0.037774161,28.125,36.84629011,28.125,76.77097232,25.75,378.1042942,28.125,0.315505834,28.125,0.738839,MF,1.386077,28,1.146275518,1.124397076,1.076285512,1.311087445,1.334970066,1.347080124,1.354210508,1.002225075,0.918302815,0.988274761,2008,7,-4.024625059,1.846314051,1.846314051,28920,12:00,1.347080124,15.37248702,1.1704589,17.69218,50.3049,5.9981,1.368213349
2.01E+11,21.49233129,21.30280645,0.225806452,31,31,419.983871,31,1016.442065,31,4.488516129,31,829.7419355,31,16.70225806,31,0.006451613,31,36.83548387,31,77.43745161,31,393.1049677,31,0.225806452,31,16.53776985,17.49023426,0.323011748,24,24,307.4008025,30.16666667,762.9932639,30.16666667,4.236879984,30.16666667,599.6744663,30.16666667,16.29357221,30.16666667,0.082621565,30.16666667,36.92760673,30.16666667,79.6195141,30.16666667,395.8431594,30.16666667,0.323011748,30.16666667,0.6726139,MF,1.386077,28,1.299590663,1.217982912,1.025082643,1.059391851,1.332176983,1.366241947,1.383653936,0.997505312,0.972593873,0.993082635,2008,8,-1.387817553,4.433536271,4.433536271,28942,11:00,1.366241947,15.59226497,1.2528918,17.00291,50.3049,5.9981,1.260174246
2.01E+11,22.61029065,22.52600645,0.225806452,31,31,474.1612903,31,1049.139645,31,5.133451613,31,916.1935484,31,17.17193548,31,0.043548387,31,36.82258065,31,75.03432258,31,391.6541935,31,0.225806452,31,16.53776985,17.49023426,0.323011748,24,24,307.4008025,30.16666667,762.9932639,30.16666667,4.236879984,30.16666667,599.6744663,30.16666667,16.29357221,30.16666667,0.082621565,30.16666667,36.92760673,30.16666667,79.6195141,30.16666667,395.8431594,30.16666667,0.323011748,30.16666667,0.6726139,MF,1.386077,28,1.367191033,1.287919082,1.053908576,1.211611288,1.375031333,1.542485532,1.527818174,0.997155892,0.94241121,0.989417612,2008,8,-1.387817553,4.433536271,4.433536271,28943,11:30,1.542485532,14.6037068,1.3557816,16.614777,50.3049,5.9981,1.352336649
2.01E+11,22.32450581,21.78118806,0.258064516,31,31,465.2903226,31,1068.011613,31,5.550967742,31,916.9677419,31,17.46,31,0.043548387,31,36.88709677,31,73.62790323,31,390.709,31,0.258064516,31,16.53776985,17.49023426,0.323011748,24,24,307.4008025,30.16666667,762.9932639,30.16666667,4.236879984,30.16666667,599.6744663,30.16666667,16.29357221,30.16666667,0.082621565,30.16666667,36.92760673,30.16666667,79.6195141,30.16666667,395.8431594,30.16666667,0.323011748,30.16666667,0.6726139,MF,1.386077,28,1.349910297,1.245334267,1.071588217,1.310154586,1.399765455,1.513627547,1.529109197,0.99890299,0.924746955,0.987029814,2008,8,-1.387817553,4.433536271,4.433536271,28944,12:00,1.513627547,14.39005791,1.2957532,16.809673,50.3049,5.9981,1.427263597
2.01E+11,21.606285,19.414809,0.166666667,30,30,370.7,30,868.7312,30,3.471633333,30,732.8333333,30,12.67133333,30,0.103333333,30,36.85333333,30,77.38293333,30,398.464,30,0.166666667,30,15.01423669,14.12932362,0.387460528,24,24,229.6926988,29.45833333,598.27577,29.45833333,2.669473465,29.45833333,456.8923432,29.45833333,11.75268507,29.45833333,0.06175761,29.45833333,36.72564997,29.45833333,82.86484355,29.45833333,402.0876255,29.45833333,0.387460528,29.45833333,1.132546,MF,1.386077,28,1.439053176,1.374079151,1.078164969,1.300493666,1.452058137,1.613895443,1.603951881,1.003476681,0.933845163,0.990987971,2008,9,1.895776458,5.500950405,5.500950405,28966,11:00,1.613895443,12.02978116,1.3875087,13.992566,50.3049,5.9981,1.322320253
2.01E+11,21.18685433,19.29573333,0.2,30,30,360.1666667,30,898.6139667,30,3.773766667,30,707.5,30,12.985,30,0.063333333,30,36.83666667,30,76.01693333,30,397.6444333,30,0.2,30,15.01423669,14.12932362,0.387460528,24,24,229.6926988,29.45833333,598.27577,29.45833333,2.669473465,29.45833333,456.8923432,29.45833333,11.75268507,29.45833333,0.06175761,29.45833333,36.72564997,29.45833333,82.86484355,29.45833333,402.0876255,29.45833333,0.387460528,29.45833333,1.132546,MF,1.386077,28,1.411117645,1.365651595,1.104853905,1.413674538,1.502006285,1.568037071,1.548504829,1.003022865,0.917360488,0.988949692,2008,9,1.895776458,5.500950405,5.500950405,28967,11:30,1.568037071,12.30566145,1.3753586,14.029601,50.3049,5.9981,1.436201156
